store,week_start,department,sku,name,pack_size,price,price_unit,unit_price,unit_price_label,save_amount,price_text,save_text,labels,is_featured,product_url
blue-oaks,2026-09-02,produce,73873,Strawberries,,4.99,ea,,,1,$4.99,Save $1,California Grown,no,https://www.nuggetmarket.com/specials/produce/73873/
blue-oaks,2026-09-02,produce,75607,Organic Heirloom Tomatoes,,5.99,lb,0.3744,$0.37/oz,1,$5.99/lb.,Save $1/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/75607/
blue-oaks,2026-09-02,meat,20340300000,St. Louis Style Pork Ribs,,4.99,lb,0.3119,$0.31/oz,1,$4.99/lb.,Save $1/lb.,,no,https://www.nuggetmarket.com/specials/meat/20340300000/
blue-oaks,2026-09-02,meat,2200-750,Beef Tomahawk Ribeye Steaks,,27.99,lb,1.7494,$1.75/oz,2,$27.99/lb.,Save $2/lb.,,no,https://www.nuggetmarket.com/specials/meat/2200-750/
blue-oaks,2026-09-02,meat,20061800000,Organic Chicken Breast Tenders,,9.99,lb,0.6244,$0.62/oz,2,$9.99/lb.,Save $2/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20061800000/
blue-oaks,2026-09-02,meat,20070500000,Organic Whole Chickens,,3.99,lb,0.2494,$0.25/oz,0.5,$3.99/lb.,Save 50¢/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20070500000/
blue-oaks,2026-09-02,meat,20245500000,Grass‑Fed Beef Top Sirloin Picanha Steaks,,16.99,lb,1.0619,$1.06/oz,3,$16.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20245500000/
blue-oaks,2026-09-02,meat,81836002667,Grass-Fed Steakhouse Burgers,,17.99,ea,,,2,$17.99,Save $2,,no,https://www.nuggetmarket.com/specials/meat/81836002667/
blue-oaks,2026-09-02,meat,942190175854,Wagyu Grass‑Fed Beef Patties,,8.99,ea,,,1,$8.99,Save $1,,no,https://www.nuggetmarket.com/specials/meat/942190175854/
blue-oaks,2026-09-02,meat,2724145421,Gulf Prawns,,27.99,ea,,,5,$27.99,Save $5,,no,https://www.nuggetmarket.com/specials/meat/2724145421/
blue-oaks,2026-09-02,meat,20017200000,"Pure Air‑Chilled Chicken Drumsticks, Value Pack",,1.99,lb,0.1244,$0.12/oz,1.3,$1.99/lb.,Save $1.30/lb.,,no,https://www.nuggetmarket.com/specials/meat/20017200000/
blue-oaks,2026-09-02,meat,20089300000,Organic Chicken Drumsticks,,2.99,lb,0.1869,$0.19/oz,1.5,$2.99/lb.,Save $1.50/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20089300000/
blue-oaks,2026-09-02,meat,20478800000,"BBQ Flavored Turkey Burgers, 4‑Pack",,5.99,lb,0.3744,$0.37/oz,2,$5.99/lb.,Save $2/lb.,Local,no,https://www.nuggetmarket.com/specials/meat/20478800000/
blue-oaks,2026-09-02,meat,20908800000,Coho Salmon Fillets,,17.99,lb,1.1244,$1.12/oz,5,$17.99/lb.,Save $5/lb.,,no,https://www.nuggetmarket.com/specials/meat/20908800000/
blue-oaks,2026-09-02,meat,20909300000,Gulf Prawns,,13.99,lb,0.8744,$0.87/oz,3,$13.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20909300000/
blue-oaks,2026-09-02,meat,20915500000,Kumamoto Oysters,,1.49,ea,,,0.8,$1.49/ea.,Save 80¢/ea.,,no,https://www.nuggetmarket.com/specials/meat/20915500000/
blue-oaks,2026-09-02,meat,20918600000,California Halibut Fillets,,21.99,lb,1.3744,$1.37/oz,3,$21.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20918600000/
blue-oaks,2026-09-02,meat,70733051155,Organic Dark Ground Turkey,,9.99,ea,,,1,$9.99,Save $1,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/70733051155/
blue-oaks,2026-09-02,meat,70733080155,Ground Turkey,,6.99,ea,,,1,$6.99,Save $1,Local,no,https://www.nuggetmarket.com/specials/meat/70733080155/
blue-oaks,2026-09-02,staples,2830086412,Shamrock Farms Rockin’ Protein,,7.99,ea,,,3.5,$7.99,Save $3.50,No Added Sugar,no,https://www.nuggetmarket.com/specials/staples/2830086412/
blue-oaks,2026-09-02,staples,4856460003,Guerrero Raspadas Tostadas,,3.5,ea,,,0.99,2/$7,Save $1.98 on 2,,no,https://www.nuggetmarket.com/specials/staples/4856460003/
blue-oaks,2026-09-02,staples,4886722334,Juantonio’s Fiesta Tortilla Chips,,3.99,ea,,,1.5,$3.99,Save $1.50,,no,https://www.nuggetmarket.com/specials/staples/4886722334/
blue-oaks,2026-09-02,staples,5380095024,Lindsay Salad Style Olives,,1.25,ea,,,1.74,4/$5,Save $6.96 on 4,Local,no,https://www.nuggetmarket.com/specials/staples/5380095024/
blue-oaks,2026-09-02,staples,7225001137,Wonder Classic White Round Top Bread,,2.99,ea,,,2,$2.99,Save $2,,no,https://www.nuggetmarket.com/specials/staples/7225001137/
blue-oaks,2026-09-02,staples,7239285080,Otter Pops Value Pack,,4.99,ea,,,4,$4.99,Save $4,Gluten Free; Non GMO,no,https://www.nuggetmarket.com/specials/staples/7239285080/
blue-oaks,2026-09-02,staples,7373107121,Mission Soft Taco Tortillas,,4.99,ea,,,3,$4.99,Save $3,,no,https://www.nuggetmarket.com/specials/staples/7373107121/
blue-oaks,2026-09-02,staples,7447128999,Cafe Bustelo Coffee,,6.99,ea,,,5,$6.99,Save $5,,no,https://www.nuggetmarket.com/specials/staples/7447128999/
blue-oaks,2026-09-02,staples,7514024514,Crystal Geyser Spring Water,,3.99,ea,,,1.5,$3.99+crv,Save $1.50,,no,https://www.nuggetmarket.com/specials/staples/7514024514/
blue-oaks,2026-09-02,staples,60888300005,Eternal Natural Water,,1.5,ea,,,0.99,2/$3+crv,Save $1.98 on 2,,no,https://www.nuggetmarket.com/specials/staples/60888300005/
blue-oaks,2026-09-02,staples,60888300006,Eternal Natural Alkaline Spring Water,,3,ea,,,1.49,2/$6+crv,Save $2.98 on 2,,no,https://www.nuggetmarket.com/specials/staples/60888300006/
blue-oaks,2026-09-02,staples,72788810186,Mi Rancho Corn Tortillas or Taco Sliders,,2.5,ea,,,2.99,2/$5,Save up to $5.98 on 2,Local; Organic,no,https://www.nuggetmarket.com/specials/staples/72788810186/
blue-oaks,2026-09-02,staples,85000841420,Queen Elephant Organic Jasmine Rice,,3,ea,,,5.99,2/$6,Save $11.98 on 2,Imported; Organic,no,https://www.nuggetmarket.com/specials/staples/85000841420/
blue-oaks,2026-09-02,staples,85006239317,Graza Squeeze Mayonnaise,,6.99,ea,,,4,$6.99,Save up to $4,Imported,no,https://www.nuggetmarket.com/specials/staples/85006239317/
blue-oaks,2026-09-02,staples,85469300016,Mutti Polpa Crushed Tomatoes,,1.99,ea,,,2,$1.99,Save $2,Imported,no,https://www.nuggetmarket.com/specials/staples/85469300016/
blue-oaks,2026-09-02,staples,7,7-Up 10-Pack Mini Cans,,7.99,ea,,,2,$7.99+crv,Save $2,,no,https://www.nuggetmarket.com/specials/staples/7UP+MINI10/
blue-oaks,2026-09-02,frozen,8-,Baskin Robbins Ice Cream,,3.5,ea,,,3.89,2/$7,Save $7.78 on 2,,no,https://www.nuggetmarket.com/specials/frozen/8-BR+IC/
blue-oaks,2026-09-02,adult-beverages,8068600110,Jim Beam Kentucky Straight Bourbon Whiskey,,22.99,ea,,,10,$22.99+crv,Save $10,,no,https://www.nuggetmarket.com/specials/adult-beverages/8068600110/
blue-oaks,2026-09-02,adult-beverages,61994700003,Tito’s Handmade Vodka,,24.99,ea,,,17,$24.99+crv,Save $17,Gluten Free,no,https://www.nuggetmarket.com/specials/adult-beverages/61994700003/
blue-oaks,2026-09-02,adult-beverages,63598580252,White Claw Hard Seltzer Variety Packs,,17.99,ea,,,6,$17.99+crv,Save $6,,no,https://www.nuggetmarket.com/specials/adult-beverages/63598580252/
blue-oaks,2026-09-02,adult-beverages,72173300094,Patrón Silver Tequila,,12.99,ea,,,17,$12.99+crv,Save $17,,no,https://www.nuggetmarket.com/specials/adult-beverages/72173300094/
blue-oaks,2026-09-02,adult-beverages,85624700513,Golden State Cider 8‑Packs,,20.99,ea,,,6,$20.99+crv,Save $6,Local,no,https://www.nuggetmarket.com/specials/adult-beverages/85624700513/
blue-oaks,2026-09-02,adult-beverages,89215900009,WALT La Brisa Pinot Noir,,27.99,ea,,,32,$27.99+crv,Save $32,,no,https://www.nuggetmarket.com/specials/adult-beverages/89215900009/
blue-oaks,2026-09-02,adult-beverages,750304749715,Señora Leona Organic Tequila Blanco,,19.99,ea,,,15,$19.99+crv,Save $15,Organic,no,https://www.nuggetmarket.com/specials/adult-beverages/750304749715/
blue-oaks,2026-09-02,adult-beverages,2,2 Towns Ciders 6‑Packs,,11.99,ea,,,5,$11.99+crv,Save $5,Gluten Free,no,https://www.nuggetmarket.com/specials/adult-beverages/2TOWNS6PK/
blue-oaks,2026-09-02,specialty-cheese,3114200031,Fresh Mozzarella Bocconcini,,4.99,ea,,,1,$4.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200031/
blue-oaks,2026-09-02,specialty-cheese,3114200034,Fresh Mozzarella Ciliegine,,5.99,ea,,,1,$5.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200034/
blue-oaks,2026-09-02,specialty-cheese,3114200036,Fresh Mozzarella Pearls,,5.99,ea,,,1,$5.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200036/
blue-oaks,2026-09-02,specialty-cheese,3114210170,Marinated Fresh Mozzarella,,7.99,ea,,,1,$7.99,Save $1,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114210170/
blue-oaks,2026-09-02,specialty-cheese,23347200000,Humboldt Fog,,29.99,lb,1.8744,$1.87/oz,5,$29.99/lb.,Save $5/lb.,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/23347200000/
blue-oaks,2026-09-02,specialty-cheese,85512400833,Crumbled Goat Cheese,,5.49,ea,,,1,$5.49,Save $1,,no,https://www.nuggetmarket.com/specials/specialty-cheese/85512400833/
blue-oaks,2026-09-02,bakery,24122800000,Brownie Bites,,11.99,lb,0.7494,$0.75/oz,,$11.99/lb.,,Scratch-Made,no,https://www.nuggetmarket.com/specials/bakery/24122800000/
blue-oaks,2026-09-02,bakery,24137200000,Cornbread,,9.99,ea,,,,$9.99,,Scratch-Made,no,https://www.nuggetmarket.com/specials/bakery/24137200000/
blue-oaks,2026-09-02,bakery,24208300000,Everything Sliders,,6.99,ea,,,,$6.99,,Scratch-Made,no,https://www.nuggetmarket.com/specials/bakery/24208300000/
blue-oaks,2026-09-02,coffee-bar,2925,Brown Sugar Maple Latte,,5.75,ea,,,1,$5.75,Save $1,,no,https://www.nuggetmarket.com/specials/coffee-bar/2925/
blue-oaks,2026-09-02,kitchen,22113400000,Beechwood Ham,,15.99,lb,0.9994,$1.00/oz,1,$15.99/lb.,Save $1/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22113400000/
blue-oaks,2026-09-02,kitchen,22119000000,Naturally Smoked Artisan Turkey Breast,,18.99,lb,1.1869,$1.19/oz,1,$18.99/lb.,Save $1/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22119000000/
blue-oaks,2026-09-02,kitchen,22155200000,Monterey Jack Cheese,,11.49,lb,0.7181,$0.72/oz,0.5,$11.49/lb.,Save 50¢/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22155200000/
blue-oaks,2026-09-02,kitchen,22155400000,Mesquite Smoked Turkey,,15.99,lb,0.9994,$1.00/oz,1,$15.99/lb.,Save $1/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22155400000/
blue-oaks,2026-09-02,kitchen,22167500000,Sonoran Corn Salad,,12.99,lb,0.8119,$0.81/oz,,$12.99/lb.,,Vegan; Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22167500000/
blue-oaks,2026-09-02,kitchen,22202400000,Chipotle Bacon Potato Salad,,12.99,lb,0.8119,$0.81/oz,,$12.99/lb.,,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22202400000/
blue-oaks,2026-09-02,kitchen,22210600000,Southwest Salad,,9.99,ea,,,,$9.99/ea.,,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22210600000/
blue-oaks,2026-09-02,kitchen,22218200000,Flour Tortilla Chips,,6.99,ea,,,,$6.99/ea.,,Vegan; Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22218200000/
blue-oaks,2026-09-02,kitchen,22218500000,Corn Tortilla Chips,,4.99,ea,,,,$4.99/ea.,,Vegan; Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22218500000/
blue-oaks,2026-09-02,kitchen,22223500000,Chicken Flautas,,13.99,lb,0.8744,$0.87/oz,,$13.99/lb.,,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22223500000/
blue-oaks,2026-09-02,kitchen,88112245022,Firecracker Sushi Roll,,12.95,ea,,,1,$12.95/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245022/
blue-oaks,2026-09-02,kitchen,88112245156,Crunchy California Sushi Roll,,7.75,ea,,,1,$7.75/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245156/
blue-oaks,2026-09-02,general-merchandise,1258700020,Glad Cling’n Seal Clear Food Wrap,,2.99,ea,,,2.3,$2.99,Save $2.30,Local,no,https://www.nuggetmarket.com/specials/general-merchandise/1258700020/
blue-oaks,2026-09-02,general-merchandise,3077217568,Cascade Platinum Plus Dishwasher ActionPacs,,19.99,ea,,,8,$19.99,Save $8,,no,https://www.nuggetmarket.com/specials/general-merchandise/3077217568/
blue-oaks,2026-09-02,general-merchandise,5400056679,"Scott Paper Towels, Choose‑A‑Sheet, 8 Double Rolls",,8.99,ea,,,6,$8.99,Save $6,,no,https://www.nuggetmarket.com/specials/general-merchandise/5400056679/
blue-oaks,2026-09-02,general-merchandise,7033060315,BIC Classic Pocket Lighters 5‑Pack,,6.99,ea,,,2,$6.99,Save $2,,no,https://www.nuggetmarket.com/specials/general-merchandise/7033060315/
blue-oaks,2026-09-02,general-merchandise,7033060845,Bic Multi‑Purpose Lighter,,3.99,ea,,,2,$3.99,Save $2,,no,https://www.nuggetmarket.com/specials/general-merchandise/7033060845/
granite-bay,2026-09-02,produce,4050,Cantaloupes,,2,ea,,,2.99,2/$4,Save $5.98 on 2,Local,yes,https://www.nuggetmarket.com/specials/produce/4050/
granite-bay,2026-09-02,frozen,6-,Tillamook Ice Cream,1.5 QT. carton,3.99,ea,0.0028,$0.003/ml,4.4,$3.99,Save $4.40,Certified B Corporation,yes,https://www.nuggetmarket.com/specials/frozen/6-TILL+IC/
granite-bay,2026-09-02,adult-beverages,8524613943,Maker’s Mark Whisky,750 ML. bottle,21.99,ea,0.0293,$0.029/ml,11,$21.99+crv,Save $11,,yes,https://www.nuggetmarket.com/specials/adult-beverages/8524613943/
granite-bay,2026-09-02,staples,89107100146,Euro Classic Brioche Hamburger Buns,6 CT. package,4.99,ea,0.8317,$0.83/ct,3,$4.99,Save $3,,yes,https://www.nuggetmarket.com/specials/staples/89107100146/
granite-bay,2026-09-02,produce,4401,White Peaches or Nectarines,,4.49,lb,0.2806,$0.28/oz,0.5,$4.49/lb.,Save 50¢/lb.,California Grown,no,https://www.nuggetmarket.com/specials/produce/4401/
granite-bay,2026-09-02,produce,94022,Organic Red or Green Seedless Grapes,,2.99,lb,0.1869,$0.19/oz,2,$2.99/lb.,Save $2/lb.,California Grown; Organic,no,https://www.nuggetmarket.com/specials/produce/94022/
granite-bay,2026-09-02,produce,3501,Tear Drop Seedless Grapes,,5.99,lb,0.3744,$0.37/oz,1,$5.99/lb.,Save $1/lb.,California Grown,no,https://www.nuggetmarket.com/specials/produce/3501/
granite-bay,2026-09-02,produce,3094,Moon Drop Grapes,,2.99,lb,0.1869,$0.19/oz,3,$2.99/lb.,Save $3/lb.,California Grown,no,https://www.nuggetmarket.com/specials/produce/3094/
granite-bay,2026-09-02,produce,94266,"Organic Brown, Kadota or Black Mission Figs",,6.99,ea,,,1,$6.99/ea.,Save $1/ea.,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94266/
granite-bay,2026-09-02,produce,94712,Organic Shishito Peppers,,4.99,ea,,,1,$4.99,Save $1,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94712/
granite-bay,2026-09-02,produce,94796,"Organic Sweet 100, Sungold or Mixed Medley Cherry Tomatoes",,5.99,ea,,,1,$5.99,Save $1,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94796/
granite-bay,2026-09-02,produce,74979,Seedless Watermelons,,5.99,ea,,,2,$5.99/ea.,Save $2/ea.,Local,no,https://www.nuggetmarket.com/specials/produce/74979/
granite-bay,2026-09-02,produce,73873,Strawberries,,4.99,ea,,,1,$4.99,Save $1,California Grown,no,https://www.nuggetmarket.com/specials/produce/73873/
granite-bay,2026-09-02,produce,75607,Organic Heirloom Tomatoes,,5.99,lb,0.3744,$0.37/oz,1,$5.99/lb.,Save $1/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/75607/
granite-bay,2026-09-02,meat,20340300000,St. Louis Style Pork Ribs,,4.99,lb,0.3119,$0.31/oz,1,$4.99/lb.,Save $1/lb.,,no,https://www.nuggetmarket.com/specials/meat/20340300000/
granite-bay,2026-09-02,meat,2200-750,Beef Tomahawk Ribeye Steaks,,27.99,lb,1.7494,$1.75/oz,2,$27.99/lb.,Save $2/lb.,,no,https://www.nuggetmarket.com/specials/meat/2200-750/
granite-bay,2026-09-02,meat,20061800000,Organic Chicken Breast Tenders,,9.99,lb,0.6244,$0.62/oz,2,$9.99/lb.,Save $2/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20061800000/
granite-bay,2026-09-02,meat,20070500000,Organic Whole Chickens,,3.99,lb,0.2494,$0.25/oz,0.5,$3.99/lb.,Save 50¢/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20070500000/
granite-bay,2026-09-02,meat,20245500000,Grass‑Fed Beef Top Sirloin Picanha Steaks,,16.99,lb,1.0619,$1.06/oz,3,$16.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20245500000/
granite-bay,2026-09-02,meat,81836002667,Grass-Fed Steakhouse Burgers,,17.99,ea,,,2,$17.99,Save $2,,no,https://www.nuggetmarket.com/specials/meat/81836002667/
granite-bay,2026-09-02,meat,942190175854,Wagyu Grass‑Fed Beef Patties,,8.99,ea,,,1,$8.99,Save $1,,no,https://www.nuggetmarket.com/specials/meat/942190175854/
granite-bay,2026-09-02,meat,2724145421,Gulf Prawns,,27.99,ea,,,5,$27.99,Save $5,,no,https://www.nuggetmarket.com/specials/meat/2724145421/
granite-bay,2026-09-02,meat,20017200000,"Pure Air‑Chilled Chicken Drumsticks, Value Pack",,1.99,lb,0.1244,$0.12/oz,1.3,$1.99/lb.,Save $1.30/lb.,,no,https://www.nuggetmarket.com/specials/meat/20017200000/
granite-bay,2026-09-02,meat,20089300000,Organic Chicken Drumsticks,,2.99,lb,0.1869,$0.19/oz,1.5,$2.99/lb.,Save $1.50/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20089300000/
granite-bay,2026-09-02,meat,20478800000,"BBQ Flavored Turkey Burgers, 4‑Pack",,5.99,lb,0.3744,$0.37/oz,2,$5.99/lb.,Save $2/lb.,Local,no,https://www.nuggetmarket.com/specials/meat/20478800000/
granite-bay,2026-09-02,meat,20908800000,Coho Salmon Fillets,,17.99,lb,1.1244,$1.12/oz,5,$17.99/lb.,Save $5/lb.,,no,https://www.nuggetmarket.com/specials/meat/20908800000/
granite-bay,2026-09-02,meat,20909300000,Gulf Prawns,,13.99,lb,0.8744,$0.87/oz,3,$13.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20909300000/
granite-bay,2026-09-02,meat,20915500000,Kumamoto Oysters,,1.49,ea,,,0.8,$1.49/ea.,Save 80¢/ea.,,no,https://www.nuggetmarket.com/specials/meat/20915500000/
granite-bay,2026-09-02,meat,20918600000,California Halibut Fillets,,21.99,lb,1.3744,$1.37/oz,3,$21.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20918600000/
granite-bay,2026-09-02,meat,70733051155,Organic Dark Ground Turkey,,9.99,ea,,,1,$9.99,Save $1,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/70733051155/
granite-bay,2026-09-02,meat,70733080155,Ground Turkey,,6.99,ea,,,1,$6.99,Save $1,Local,no,https://www.nuggetmarket.com/specials/meat/70733080155/
granite-bay,2026-09-02,staples,2830086412,Shamrock Farms Rockin’ Protein,,7.99,ea,,,3.5,$7.99,Save $3.50,No Added Sugar,no,https://www.nuggetmarket.com/specials/staples/2830086412/
granite-bay,2026-09-02,staples,4856460003,Guerrero Raspadas Tostadas,,3.5,ea,,,0.99,2/$7,Save $1.98 on 2,,no,https://www.nuggetmarket.com/specials/staples/4856460003/
granite-bay,2026-09-02,staples,4886722334,Juantonio’s Fiesta Tortilla Chips,,3.99,ea,,,1.5,$3.99,Save $1.50,,no,https://www.nuggetmarket.com/specials/staples/4886722334/
granite-bay,2026-09-02,staples,5380095024,Lindsay Salad Style Olives,,1.25,ea,,,1.74,4/$5,Save $6.96 on 4,Local,no,https://www.nuggetmarket.com/specials/staples/5380095024/
granite-bay,2026-09-02,staples,7225001137,Wonder Classic White Round Top Bread,,2.99,ea,,,2,$2.99,Save $2,,no,https://www.nuggetmarket.com/specials/staples/7225001137/
granite-bay,2026-09-02,staples,7239285080,Otter Pops Value Pack,,4.99,ea,,,4,$4.99,Save $4,Gluten Free; Non GMO,no,https://www.nuggetmarket.com/specials/staples/7239285080/
granite-bay,2026-09-02,staples,7373107121,Mission Soft Taco Tortillas,,4.99,ea,,,3,$4.99,Save $3,,no,https://www.nuggetmarket.com/specials/staples/7373107121/
granite-bay,2026-09-02,staples,7447128999,Cafe Bustelo Coffee,,6.99,ea,,,5,$6.99,Save $5,,no,https://www.nuggetmarket.com/specials/staples/7447128999/
granite-bay,2026-09-02,staples,7514024514,Crystal Geyser Spring Water,,3.99,ea,,,1.5,$3.99+crv,Save $1.50,,no,https://www.nuggetmarket.com/specials/staples/7514024514/
granite-bay,2026-09-02,staples,60888300005,Eternal Natural Water,,1.5,ea,,,0.99,2/$3+crv,Save $1.98 on 2,,no,https://www.nuggetmarket.com/specials/staples/60888300005/
granite-bay,2026-09-02,staples,60888300006,Eternal Natural Alkaline Spring Water,,3,ea,,,1.49,2/$6+crv,Save $2.98 on 2,,no,https://www.nuggetmarket.com/specials/staples/60888300006/
granite-bay,2026-09-02,staples,72788810186,Mi Rancho Corn Tortillas or Taco Sliders,,2.5,ea,,,2.99,2/$5,Save up to $5.98 on 2,Local; Organic,no,https://www.nuggetmarket.com/specials/staples/72788810186/
granite-bay,2026-09-02,staples,85000841420,Queen Elephant Organic Jasmine Rice,,3,ea,,,5.99,2/$6,Save $11.98 on 2,Imported; Organic,no,https://www.nuggetmarket.com/specials/staples/85000841420/
granite-bay,2026-09-02,staples,85006239317,Graza Squeeze Mayonnaise,,6.99,ea,,,4,$6.99,Save up to $4,Imported,no,https://www.nuggetmarket.com/specials/staples/85006239317/
granite-bay,2026-09-02,staples,85469300016,Mutti Polpa Crushed Tomatoes,,1.99,ea,,,2,$1.99,Save $2,Imported,no,https://www.nuggetmarket.com/specials/staples/85469300016/
granite-bay,2026-09-02,staples,7,7-Up 10-Pack Mini Cans,,7.99,ea,,,2,$7.99+crv,Save $2,,no,https://www.nuggetmarket.com/specials/staples/7UP+MINI10/
granite-bay,2026-09-02,frozen,8-,Baskin Robbins Ice Cream,,3.5,ea,,,3.89,2/$7,Save $7.78 on 2,,no,https://www.nuggetmarket.com/specials/frozen/8-BR+IC/
granite-bay,2026-09-02,adult-beverages,8068600110,Jim Beam Kentucky Straight Bourbon Whiskey,,22.99,ea,,,10,$22.99+crv,Save $10,,no,https://www.nuggetmarket.com/specials/adult-beverages/8068600110/
granite-bay,2026-09-02,adult-beverages,61994700003,Tito’s Handmade Vodka,,24.99,ea,,,17,$24.99+crv,Save $17,Gluten Free,no,https://www.nuggetmarket.com/specials/adult-beverages/61994700003/
granite-bay,2026-09-02,adult-beverages,63598580252,White Claw Hard Seltzer Variety Packs,,17.99,ea,,,6,$17.99+crv,Save $6,,no,https://www.nuggetmarket.com/specials/adult-beverages/63598580252/
granite-bay,2026-09-02,adult-beverages,72173300094,Patrón Silver Tequila,,12.99,ea,,,17,$12.99+crv,Save $17,,no,https://www.nuggetmarket.com/specials/adult-beverages/72173300094/
granite-bay,2026-09-02,adult-beverages,85624700513,Golden State Cider 8‑Packs,,20.99,ea,,,6,$20.99+crv,Save $6,Local,no,https://www.nuggetmarket.com/specials/adult-beverages/85624700513/
