store,week_start,department,sku,name,pack_size,price,price_unit,unit_price,unit_price_label,save_amount,price_text,save_text,labels,is_featured,product_url
rocklin,2026-09-16,kitchen,22119300000,Maple Uncured Ham,,18.99,lb,1.1869,$1.19/oz,1,$18.99/lb.,Save $1/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22119300000/
rocklin,2026-09-16,kitchen,22154900000,Bold® 3 Pepper Colby Jack® Cheese,,12.49,lb,0.7806,$0.78/oz,0.5,$12.49/lb.,Save 50¢/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22154900000/
rocklin,2026-09-16,kitchen,22169100000,Chicken Parmesan,,16.99,lb,1.0619,$1.06/oz,,$16.99/lb.,,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22169100000/
rocklin,2026-09-16,kitchen,22226200000,Winter Orzo with Pomegranate & Kale,,12.99,lb,0.8119,$0.81/oz,,$12.99/lb.,,Vegetarian; Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22226200000/
rocklin,2026-09-16,kitchen,22234600000,"Apple, Fig & Brie Galette",,9.99,ea,,,,$9.99/ea.,,Vegetarian; Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22234600000/
rocklin,2026-09-16,kitchen,22260400000,Pumpkin Spice Overnight Oats,,4.99,ea,,,,$4.99/ea.,,Vegetarian; Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/22260400000/
rocklin,2026-09-16,kitchen,88112245079,Snack Sushi,,5.95,ea,,,1,$5.95/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245079/
rocklin,2026-09-16,kitchen,88112245096,Spicy Tuna Sushi Roll,,8.45,ea,,,1,$8.45/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245096/
rocklin,2026-09-16,floral,3338398445,"6"" Snapdragon In Seagrass Basket",,13,ea,,,1,$13/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/floral/3338398445/
rocklin,2026-09-16,floral,87919900167,Flower Filler Bouquet,,12,ea,,,1,$12/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/floral/87919900167/
rocklin,2026-09-16,healthy-living,1878776632,Dr. Bronner’s Sal Suds,,11.99,ea,,,3,$11.99,Save $3,Certified B Corporation,no,https://www.nuggetmarket.com/specials/healthy-living/1878776632/
rocklin,2026-09-16,general-merchandise,3077215662,Bounty Select‑A‑Size Paper Towels,,16.99,ea,,,9,$16.99,Save $9,,no,https://www.nuggetmarket.com/specials/general-merchandise/3077215662/
rocklin,2026-09-16,general-merchandise,20,Arm & Hammer Cat Litter,,10.99,ea,,,5,$10.99,Save $5,,no,https://www.nuggetmarket.com/specials/general-merchandise/20+CAT/
