store,week_start,department,sku,name,pack_size,price,price_unit,unit_price,unit_price_label,save_amount,price_text,save_text,labels,is_featured,product_url
blue-oaks,2026-07-29,specialty-cheese,3114200012,Mascarpone,,8.99,ea,,,1,$8.99/ea.,Save $1/ea.,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200012/
blue-oaks,2026-07-29,specialty-cheese,3114200069,Sliced Fresh Mozzarella Log,,7.99,ea,,,2,$7.99,Save $2,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200069/
blue-oaks,2026-07-29,specialty-cheese,3114200088,Fresh Mozzarella Ball,,4.99,ea,,,2,$4.99,Save $2,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200088/
blue-oaks,2026-07-29,specialty-cheese,3114200126,Mini Burrata,,6.99,ea,,,1,$6.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200126/
blue-oaks,2026-07-29,specialty-cheese,3114200183,Ricotta con Latte,,5.99,ea,,,1,$5.99/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200183/
blue-oaks,2026-07-29,specialty-cheese,3114210025,Sliced Marinated Pesto Log,,4.99,ea,,,1,$4.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114210025/
blue-oaks,2026-07-29,specialty-cheese,3114278511,Crescenza Stracchino,,7.49,ea,,,1,$7.49/ea.,Save $1/ea.,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114278511/
blue-oaks,2026-07-29,specialty-cheese,3114285217,Crumbly Gorgonzola Wedge,,4.99,ea,,,2,$4.99/ea.,Save $2/ea.,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114285217/
blue-oaks,2026-07-29,specialty-cheese,3114200103,Black Truffle Burrata,,7.99,ea,,,1,$7.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200103/
blue-oaks,2026-07-29,coffee-bar,1557,Thai Iced Tea,,5.25,ea,,,0.75,$5.25,Save 75¢,,no,https://www.nuggetmarket.com/specials/coffee-bar/1557/
blue-oaks,2026-07-29,kitchen,22110600000,Fryer’s Turkey,,15.99,lb,0.9994,$1.00/oz,1,$15.99/lb.,Save $1/lb.,,no,https://www.nuggetmarket.com/specials/kitchen/22110600000/
blue-oaks,2026-07-29,kitchen,22119700000,Honey Roasted Turkey Breast,,18.99,lb,1.1869,$1.19/oz,1,$18.99/lb.,Save $1/lb.,Gluten Free; Local,no,https://www.nuggetmarket.com/specials/kitchen/22119700000/
blue-oaks,2026-07-29,kitchen,22155300000,Jalapeño Pepper Jack Cheese,,11.49,lb,0.7181,$0.72/oz,0.5,$11.49/lb.,Save 50¢/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22155300000/
blue-oaks,2026-07-29,kitchen,88112245115,Tempura Shrimp Roll,,10.95,ea,,,1,$10.95/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245115/
blue-oaks,2026-07-29,kitchen,88112245118,Tiger Sushi Roll,,12.75,ea,,,1,$12.75/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245118/
blue-oaks,2026-07-29,floral,3338398122,"4"" Celosia Brainiac",,5,ea,,,1,$5/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/floral/3338398122/
blue-oaks,2026-07-29,floral,66199114010,Summer Fiesta Bouquet,,14,ea,,,2,$14/ea.,Save $2/ea.,,no,https://www.nuggetmarket.com/specials/floral/66199114010/
blue-oaks,2026-07-29,general-merchandise,81011902729,Full Circle Parchment Paper Sheets,,2.99,ea,,,1.5,$2.99,Save $1.50,Certified B Corporation,no,https://www.nuggetmarket.com/specials/general-merchandise/81011902729/
blue-oaks,2026-07-29,general-merchandise,85872486403,bim bam boo Bamboo Facial Tissue,,2,ea,,,1.99,2/$4,Save $3.98 on 2,,no,https://www.nuggetmarket.com/specials/general-merchandise/85872486403/
granite-bay,2026-07-29,produce,94253,Organic Strawberries,2 LB. container,8.99,ea,0.2809,$0.28/oz,1,$8.99,Save $1,California Grown; Organic,yes,https://www.nuggetmarket.com/specials/produce/94253/
granite-bay,2026-07-29,specialty-cheese,3114200152,Stracciatella Burrata Filling,,5.49,ea,,,1,$5.49/ea.,Save $1/ea.,,yes,https://www.nuggetmarket.com/specials/specialty-cheese/3114200152/
granite-bay,2026-07-29,kitchen,22166600000,Grilled Corn Succotash Salad,,12.99,lb,0.8119,$0.81/oz,,$12.99/lb.,,Vegan; Scratch-Made,yes,https://www.nuggetmarket.com/specials/kitchen/22166600000/
granite-bay,2026-07-29,produce,3034,Tuscan Melons,,3.99,ea,,,1,$3.99/ea.,Save $1/ea.,California Grown,no,https://www.nuggetmarket.com/specials/produce/3034/
granite-bay,2026-07-29,produce,4409,Bartlett Pears,,1.99,lb,0.1244,$0.12/oz,1,$1.99/lb.,Save $1/lb.,California Grown,no,https://www.nuggetmarket.com/specials/produce/4409/
granite-bay,2026-07-29,produce,94022,Organic Red or Green Seedless Grapes,,3.99,lb,0.2494,$0.25/oz,1,$3.99/lb.,Save $1/lb.,California Grown; Organic,no,https://www.nuggetmarket.com/specials/produce/94022/
granite-bay,2026-07-29,produce,94036,Organic Yellow Peaches or Nectarines,,4.99,lb,0.3119,$0.31/oz,1,$4.99/lb.,Save $1/lb.,California Grown; Organic,no,https://www.nuggetmarket.com/specials/produce/94036/
granite-bay,2026-07-29,produce,94050,Organic Cantaloupe,,4.99,ea,,,2,$4.99/ea.,Save $2/ea.,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94050/
granite-bay,2026-07-29,produce,94712,Organic Shishito Peppers,,4.99,ea,,,1,$4.99,Save $1,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94712/
granite-bay,2026-07-29,produce,94722,Organic Mixed Peppers,,4.99,lb,0.3119,$0.31/oz,1,$4.99/lb.,Save $1/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94722/
granite-bay,2026-07-29,produce,94796,"Organic Sweet 100, Sungold, or Mixed Medley Cherry Tomatoes",,5.99,ea,,,2,$5.99,Save $2,Local; Organic,no,https://www.nuggetmarket.com/specials/produce/94796/
granite-bay,2026-07-29,produce,74949,Honeydew Melons,,5.99,ea,,,2,$5.99/ea.,Save $2/ea.,Local,no,https://www.nuggetmarket.com/specials/produce/74949/
granite-bay,2026-07-29,produce,73859,Green Beans,,2.49,lb,0.1556,$0.16/oz,1,$2.49/lb.,Save $1/lb.,California Grown,no,https://www.nuggetmarket.com/specials/produce/73859/
granite-bay,2026-07-29,meat,20089100000,Organic Boneless & Skinless Chicken Breasts,,8.99,lb,0.5619,$0.56/oz,3,$8.99/lb.,Save $3/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20089100000/
granite-bay,2026-07-29,meat,20062200000,Organic Bone‑In Chicken Thighs,,5.99,lb,0.3744,$0.37/oz,1,$5.99/lb.,Save $1/lb.,Local; Organic,no,https://www.nuggetmarket.com/specials/meat/20062200000/
granite-bay,2026-07-29,meat,5338-577,Wagyu Beef New York Steak,,44.99,lb,2.8119,$2.81/oz,5,$44.99/lb.,Save $5/lb.,,no,https://www.nuggetmarket.com/specials/meat/5338-577/
granite-bay,2026-07-29,meat,2724179330,Pacific White Shrimp,,24.99,ea,,,5,$24.99,Save $5,,no,https://www.nuggetmarket.com/specials/meat/2724179330/
granite-bay,2026-07-29,meat,20017300000,"Pure Air‑Chilled Bone‑In Chicken Thighs, Value Pack",,3.49,lb,0.2181,$0.22/oz,1.5,$3.49/lb.,Save $1.50/lb.,,no,https://www.nuggetmarket.com/specials/meat/20017300000/
granite-bay,2026-07-29,meat,20160500000,Whole Chickens,,3.19,lb,0.1994,$0.20/oz,0.5,$3.19/lb.,Save 50¢/lb.,,no,https://www.nuggetmarket.com/specials/meat/20160500000/
granite-bay,2026-07-29,meat,20222900000,Top Sirloin Steaks,,16.99,lb,1.0619,$1.06/oz,2,$16.99/lb.,Save $2/lb.,,no,https://www.nuggetmarket.com/specials/meat/20222900000/
granite-bay,2026-07-29,meat,20503600000,True Cod Fillets,,15.99,lb,0.9994,$1.00/oz,2,$15.99/lb.,Save $2/lb.,,no,https://www.nuggetmarket.com/specials/meat/20503600000/
granite-bay,2026-07-29,meat,20900400000,Prawns,,12.99,lb,0.8119,$0.81/oz,3,$12.99/lb.,Save $3/lb.,,no,https://www.nuggetmarket.com/specials/meat/20900400000/
granite-bay,2026-07-29,meat,20909900000,Sockeye Salmon Fillets,,18.99,lb,1.1869,$1.19/oz,5,$18.99/lb.,Save $5/lb.,,no,https://www.nuggetmarket.com/specials/meat/20909900000/
granite-bay,2026-07-29,meat,81836002618,Ground Beef,,13.99,ea,,,1,$13.99,Save $1,,no,https://www.nuggetmarket.com/specials/meat/81836002618/
granite-bay,2026-07-29,meat,942190175853,Grass Fed Wagyu Ground Beef,,12.99,ea,,,1,$12.99/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/meat/942190175853/
granite-bay,2026-07-29,staples,980080004,Nutella and Go Breadsticks,,7.99,ea,,,2,$7.99,Save $2,,no,https://www.nuggetmarket.com/specials/staples/980080004/
granite-bay,2026-07-29,staples,7236851097,Delallo Potato Gnocchi,,2.5,ea,,,1.99,2/$5,Save $3.98 on 2,Imported,no,https://www.nuggetmarket.com/specials/staples/7236851097/
granite-bay,2026-07-29,staples,7357522006,Nakano Organic Rice Vinegar,,2.99,ea,,,1.5,$2.99,Save $1.50,Organic,no,https://www.nuggetmarket.com/specials/staples/7357522006/
granite-bay,2026-07-29,staples,7885852032,La Tortilla Factory Tortillas,,4.99,ea,,,1.5,$4.99,Save $1.50,Local,no,https://www.nuggetmarket.com/specials/staples/7885852032/
granite-bay,2026-07-29,staples,7946200054,Le Saunier De Camargue Fleur De Sel,,6.99,ea,,,5,$6.99,Save $5,Imported,no,https://www.nuggetmarket.com/specials/staples/7946200054/
granite-bay,2026-07-29,staples,8195397109,South Chicago Wagyu Beef Tallow,,11.99,ea,,,6,$11.99,Save $6,,no,https://www.nuggetmarket.com/specials/staples/8195397109/
granite-bay,2026-07-29,staples,63256500003,Fiji Water,,2.5,ea,,,0.99,2/$5+crv,Save $1.98 on 2,Imported,no,https://www.nuggetmarket.com/specials/staples/63256500003/
granite-bay,2026-07-29,staples,71706713303,Wellington Assorted Crackers,,4.99,ea,,,3,$4.99,Save $3,Low Sodium; Non GMO,no,https://www.nuggetmarket.com/specials/staples/71706713303/
granite-bay,2026-07-29,staples,81897701033,Cocoade Coconut Milk,,1.5,ea,,,0.99,2/$3,Save $1.98 on 2,Imported; Vegan,no,https://www.nuggetmarket.com/specials/staples/81897701033/
granite-bay,2026-07-29,staples,85003301319,Stuzzi Hot Sauce,,8.99,ea,,,9,$8.99,Save $9,Imported,no,https://www.nuggetmarket.com/specials/staples/85003301319/
granite-bay,2026-07-29,staples,85006239310,Graza Extra Virgin Olive Oil Sizzle Spray,,4.99,ea,,,5,$4.99,Save $5,Imported,no,https://www.nuggetmarket.com/specials/staples/85006239310/
granite-bay,2026-07-29,staples,87902603100,Bono Castelvetrano Pitted Green Olives,,3,ea,,,3.49,2/$6,Save $6.98 on 2,Imported,no,https://www.nuggetmarket.com/specials/staples/87902603100/
granite-bay,2026-07-29,adult-beverages,8469240054,Louis Jadot Wines,,12.99,ea,,,13,$12.99+crv,Save up to $13,,no,https://www.nuggetmarket.com/specials/adult-beverages/8469240054/
granite-bay,2026-07-29,adult-beverages,69183533925,Almanac Beer Co 4‑Packs,,13.99,ea,,,5,$13.99+crv,Save $5,,no,https://www.nuggetmarket.com/specials/adult-beverages/69183533925/
granite-bay,2026-07-29,adult-beverages,70343200019,Michael Pozzan Sauvignon Blanc or Napa Cuvee Chardonnay,,9.99,ea,,,15,$9.99+crv,Save up to $15,,no,https://www.nuggetmarket.com/specials/adult-beverages/70343200019/
granite-bay,2026-07-29,adult-beverages,81958801318,Gruven Potato Vodka,,9.99,ea,,,8,$9.99+crv,Save $8,,no,https://www.nuggetmarket.com/specials/adult-beverages/81958801318/
granite-bay,2026-07-29,adult-beverages,84908000000,City of London Gin,,17.99,ea,,,10,$17.99+crv,Save $10,,no,https://www.nuggetmarket.com/specials/adult-beverages/84908000000/
granite-bay,2026-07-29,adult-beverages,86021400010,Lost Republic Straight Bourbon Whiskey,,31.99,ea,,,16,$31.99+crv,Save $16,Local,no,https://www.nuggetmarket.com/specials/adult-beverages/86021400010/
granite-bay,2026-07-29,adult-beverages,87615300401,Zonin Cuvèe Zero Non‑Alcoholic Sparkling Wine,,11.99,ea,,,8,$11.99+crv,Save $8,,no,https://www.nuggetmarket.com/specials/adult-beverages/87615300401/
granite-bay,2026-07-29,adult-beverages,2,2 Towns Ciders 6‑Packs,,12.99,ea,,,4,$12.99+crv,Save $4,Gluten Free,no,https://www.nuggetmarket.com/specials/adult-beverages/2TOWNS6PK/
granite-bay,2026-07-29,specialty-cheese,3114200010,Espresso Mascarpone,,5.49,ea,,,1,$5.49/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200010/
granite-bay,2026-07-29,specialty-cheese,3114200011,Mascarpone,,5.49,ea,,,1,$5.49/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200011/
granite-bay,2026-07-29,specialty-cheese,3114200012,Mascarpone,,8.99,ea,,,1,$8.99/ea.,Save $1/ea.,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200012/
granite-bay,2026-07-29,specialty-cheese,3114200069,Sliced Fresh Mozzarella Log,,7.99,ea,,,2,$7.99,Save $2,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200069/
granite-bay,2026-07-29,specialty-cheese,3114200088,Fresh Mozzarella Ball,,4.99,ea,,,2,$4.99,Save $2,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200088/
granite-bay,2026-07-29,specialty-cheese,3114200126,Mini Burrata,,6.99,ea,,,1,$6.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200126/
granite-bay,2026-07-29,specialty-cheese,3114200183,Ricotta con Latte,,5.99,ea,,,1,$5.99/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200183/
granite-bay,2026-07-29,specialty-cheese,3114210025,Sliced Marinated Pesto Log,,4.99,ea,,,1,$4.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114210025/
granite-bay,2026-07-29,specialty-cheese,3114278511,Crescenza Stracchino,,7.49,ea,,,1,$7.49/ea.,Save $1/ea.,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114278511/
granite-bay,2026-07-29,specialty-cheese,3114285217,Crumbly Gorgonzola Wedge,,4.99,ea,,,2,$4.99/ea.,Save $2/ea.,,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114285217/
granite-bay,2026-07-29,specialty-cheese,3114200103,Black Truffle Burrata,,7.99,ea,,,1,$7.99,Save $1,Vegetarian,no,https://www.nuggetmarket.com/specials/specialty-cheese/3114200103/
granite-bay,2026-07-29,coffee-bar,1557,Thai Iced Tea,,5.25,ea,,,0.75,$5.25,Save 75¢,,no,https://www.nuggetmarket.com/specials/coffee-bar/1557/
granite-bay,2026-07-29,kitchen,22110600000,Fryer’s Turkey,,15.99,lb,0.9994,$1.00/oz,1,$15.99/lb.,Save $1/lb.,,no,https://www.nuggetmarket.com/specials/kitchen/22110600000/
granite-bay,2026-07-29,kitchen,22119700000,Honey Roasted Turkey Breast,,18.99,lb,1.1869,$1.19/oz,1,$18.99/lb.,Save $1/lb.,Gluten Free; Local,no,https://www.nuggetmarket.com/specials/kitchen/22119700000/
granite-bay,2026-07-29,kitchen,22155300000,Jalapeño Pepper Jack Cheese,,11.49,lb,0.7181,$0.72/oz,0.5,$11.49/lb.,Save 50¢/lb.,Gluten Free,no,https://www.nuggetmarket.com/specials/kitchen/22155300000/
granite-bay,2026-07-29,kitchen,88112245115,Tempura Shrimp Roll,,10.95,ea,,,1,$10.95/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245115/
granite-bay,2026-07-29,kitchen,88112245118,Tiger Sushi Roll,,12.75,ea,,,1,$12.75/ea.,Save $1/ea.,Scratch-Made,no,https://www.nuggetmarket.com/specials/kitchen/88112245118/
granite-bay,2026-07-29,floral,3338398122,"4"" Celosia Brainiac",,5,ea,,,1,$5/ea.,Save $1/ea.,,no,https://www.nuggetmarket.com/specials/floral/3338398122/
granite-bay,2026-07-29,floral,66199114010,Summer Fiesta Bouquet,,14,ea,,,2,$14/ea.,Save $2/ea.,,no,https://www.nuggetmarket.com/specials/floral/66199114010/
granite-bay,2026-07-29,general-merchandise,81011902729,Full Circle Parchment Paper Sheets,,2.99,ea,,,1.5,$2.99,Save $1.50,Certified B Corporation,no,https://www.nuggetmarket.com/specials/general-merchandise/81011902729/
granite-bay,2026-07-29,general-merchandise,85872486403,bim bam boo Bamboo Facial Tissue,,2,ea,,,1.99,2/$4,Save $3.98 on 2,,no,https://www.nuggetmarket.com/specials/general-merchandise/85872486403/
rocklin,2026-07-29,produce,94253,Organic Strawberries,2 LB. container,8.99,ea,0.2809,$0.28/oz,1,$8.99,Save $1,California Grown; Organic,yes,https://www.nuggetmarket.com/specials/produce/94253/
rocklin,2026-07-29,specialty-cheese,3114200152,Stracciatella Burrata Filling,,5.49,ea,,,1,$5.49/ea.,Save $1/ea.,,yes,https://www.nuggetmarket.com/specials/specialty-cheese/3114200152/
rocklin,2026-07-29,kitchen,22166600000,Grilled Corn Succotash Salad,,12.99,lb,0.8119,$0.81/oz,,$12.99/lb.,,Vegan; Scratch-Made,yes,https://www.nuggetmarket.com/specials/kitchen/22166600000/
rocklin,2026-07-29,produce,3034,Tuscan Melons,,3.99,ea,,,1,$3.99/ea.,Save $1/ea.,California Grown,no,https://www.nuggetmarket.com/specials/produce/3034/
